key,5,6,7,8,9
466,/cheeronblue,/cheerob,/前後聲援小藍 子命令<hex:02100103>/cheeronblue、/cheerob<hex:02100103>做出前後聲援小藍的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/前後聲援小藍,
467,/cheerwaveyellow,/cheerwy,/揮舞聲援小黃 子命令<hex:02100103>/cheerwaveyellow、/cheerwy<hex:02100103>做出揮舞聲援小黃的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/揮舞聲援小黃,
468,/cheerjumpred,/cheerjr,/蹦跳聲援小紅 子命令<hex:02100103>/cheerjumpred、/cheerjr<hex:02100103>做出蹦跳聲援小紅的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/蹦跳聲援小紅,
469,/straightface,/straight,/平常 子命令<hex:02100103>/straightface<hex:02100103>表現出面無表情的樣子。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/平常,
470,/smile,,/微笑 子命令<hex:02100103>/smile<hex:02100103>臉上浮出微笑。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/微笑,
471,/grin,,/笑顏 子命令<hex:02100103>/grin<hex:02100103>臉上露出笑顏。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/笑顏,
472,/smirk,,/自信 子命令<hex:02100103>/smirk<hex:02100103>做出自信的表情。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/自信,
473,/taunt,,/無畏 子命令<hex:02100103>/taunt<hex:02100103>做出無所畏懼的表情。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/無畏,
474,/shuteyes,/shut,/閉目 子命令<hex:02100103>/shuteyes<hex:02100103>閉上眼睛。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/閉目,
475,/sad,,/悲傷 子命令<hex:02100103>/sad<hex:02100103>做出悲傷的表情。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/悲傷,
476,/scared,/fear,/恐怖 子命令<hex:02100103>/scared<hex:02100103>做出感到害怕的表情。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/恐怖,
477,/amazed,/awe,/意外 子命令<hex:02100103>/amazed<hex:02100103>做出意外的表情。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/意外,
478,/ouch,/ow,/痛苦 子命令<hex:02100103>/ouch<hex:02100103>做出痛苦的表情。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/痛苦,
479,/annoyed,/annoy,/反感 子命令<hex:02100103>/annoyed<hex:02100103>做出不耐煩的反感表情。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/反感,
480,/alert,,/吃驚 子命令<hex:02100103>/alert<hex:02100103>做出突然發現什麼情況的吃驚表情。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/吃驚,
481,/worried,/worry,/擔心 子命令<hex:02100103>/worried<hex:02100103>做出很擔心的表情。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/擔心,
482,/biggrin,,/咧嘴 子命令<hex:02100103>/biggrin<hex:02100103>做出咧嘴的表情。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/咧嘴,
483,/reflect,,/沉思 子命令<hex:02100103>/reflect<hex:02100103>做出沉思的表情。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/沉思,
484,/furrow,,/皺眉 子命令<hex:02100103>/furrow<hex:02100103>做出皺眉的表情。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/皺眉,
485,/scoff,,/苦笑 子命令<hex:02100103>/scoff<hex:02100103>做出苦笑的表情。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/苦笑,
486,/throw,,/投擲 子命令<hex:02100103>/throw<hex:02100103>做出投擲的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/投擲,
487,,,,,
488,,,,,
489,,,,,
490,,,,,
491,/changepose,/cpose,/改變姿勢<hex:02100103>/changepose、/cpose<hex:02100103>改變當前的姿勢。<hex:02100103>※該指令只會做出動作，不會顯示文字提示。,/改變姿勢,
492,,,,,
493,,,,,
494,,,,,
495,,,,,
496,,,,,
497,,,,,
498,,,,,
499,,,,,
500,,,,,
501,,,,,
502,/stepdance,/sdance,/踢踏舞 子命令<hex:02100103>/stepdance、/sdance<hex:02100103>跳起踢踏舞。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/踢踏舞,
503,/harvestdance,/hdance,/豐饒之舞 子命令<hex:02100103>/harvestdance、/hdance<hex:02100103>跳起豐饒之舞。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/豐饒之舞,
504,/balldance,/bdance,/宮廷之舞 子命令<hex:02100103>/balldance、/bdance<hex:02100103>跳起宮廷之舞。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/宮廷之舞,
505,/mandervilledance,/mdance,/紳士之舞 子命令<hex:02100103>/mandervilledance、/mdance<hex:02100103>跳起紳士之舞。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/紳士之舞,
506,/stroke,,/撫摸 子命令<hex:02100103>/stroke<hex:02100103>做出撫摸的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/撫摸,
507,/handover,,/遞交 子命令<hex:02100103>/handover<hex:02100103>做出遞交的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/遞交,
508,,,,,
509,,,,,
510,/bombdance,,/火盆舞 子命令<hex:02100103>/bombdance<hex:02100103>跳起火盆舞。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/火盆舞,
511,/hurray,,/勝利歡呼(歡呼) 子命令<hex:02100103>/hurray<hex:02100103>做出勝利的歡呼動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/勝利歡呼,/歡呼
512,/slap,,/甩巴掌 子命令<hex:02100103>/slap<hex:02100103>做出甩巴掌的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/甩巴掌,
513,/hug,,/擁抱 子命令<hex:02100103>/hug<hex:02100103>做出擁抱對方的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/擁抱,
514,/embrace,,/深情擁抱 子命令<hex:02100103>/embrace<hex:02100103>做出深情擁抱對方的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/深情擁抱,
515,/hildibrand,/hildy,/紳士風度(/紳士) 子命令<hex:02100103>/hildibrand、/hildy<hex:02100103>做出最具有紳士風度的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/紳士風度,/紳士
516,/fistbump,/fist,/對拳 子命令<hex:02100103>/fistbump、/fist<hex:02100103>做出對拳的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/對拳,
517,,,,,
518,,,,,
519,/thavdance,/tdance,/薩維奈舞 子命令<hex:02100103>/thavdance、/tdance<hex:02100103>跳起薩維奈舞。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/薩維奈舞,
520,/golddance,/gdance,/黃金之舞 子命令<hex:02100103>/golddance、/gdance<hex:02100103>跳起黃金之舞。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/黃金之舞,
521,/sundance,,/太陽之舞 子命令<hex:02100103>/sundance<hex:02100103>跳起太陽之舞。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/太陽之舞,
522,/battlestance,/bstance,/準備戰鬥(/備戰) 子命令<hex:02100103>/battlestance、/bstance<hex:02100103>做出戰鬥前的準備動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/準備戰鬥,/備戰
523,/victorypose,/vpose,/歡呼勝利 子命令<hex:02100103>/victorypose、/vpose<hex:02100103>做出勝利時歡呼的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/歡呼勝利,
524,/backflip,/bflip,/後空翻 子命令<hex:02100103>/backflip、/bflip<hex:02100103>做出後空翻的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/後空翻,
525,/easterngreeting,/egreeting,/抱拳禮(/抱拳) 子命令<hex:02100103>/easterngreeting、/egreeting<hex:02100103>做出行抱拳禮的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,/抱拳禮,/抱拳
